proxy,source_ticker,granularity,bar_open_utc,close_ts_utc,close,is_weekend_gap_after
dxy,DX-Y.NYB,1h,2025-03-05T11:00:00+00:00,2025-03-05T12:00:00+00:00,105.141998,false
dxy,DX-Y.NYB,1h,2025-03-05T12:00:00+00:00,2025-03-05T13:00:00+00:00,105.073997,false
dxy,DX-Y.NYB,1h,2025-03-05T13:00:00+00:00,2025-03-05T14:00:00+00:00,104.860001,false
dxy,DX-Y.NYB,1h,2025-03-05T14:00:00+00:00,2025-03-05T15:00:00+00:00,104.427002,false
dxy,DX-Y.NYB,1h,2025-03-05T15:00:00+00:00,2025-03-05T16:00:00+00:00,104.537003,false
dxy,DX-Y.NYB,1h,2025-03-05T16:00:00+00:00,2025-03-05T17:00:00+00:00,104.521004,false
dxy,DX-Y.NYB,1h,2025-03-05T17:00:00+00:00,2025-03-05T18:00:00+00:00,104.383003,false
dxy,DX-Y.NYB,1h,2025-03-05T18:00:00+00:00,2025-03-05T19:00:00+00:00,104.443001,false
dxy,DX-Y.NYB,1h,2025-03-05T19:00:00+00:00,2025-03-05T20:00:00+00:00,104.303001,false
dxy,DX-Y.NYB,1h,2025-03-05T20:00:00+00:00,2025-03-05T21:00:00+00:00,104.296997,false
dxy,DX-Y.NYB,1h,2025-03-05T21:00:00+00:00,2025-03-05T22:00:00+00:00,104.321999,false
dxy,DX-Y.NYB,1h,2025-03-05T22:00:00+00:00,2025-03-05T23:00:00+00:00,104.306999,false
dxy,DX-Y.NYB,1h,2025-03-05T23:00:00+00:00,2025-03-06T00:00:00+00:00,104.272003,false
dxy,DX-Y.NYB,1h,2025-03-06T00:00:00+00:00,2025-03-06T01:00:00+00:00,104.327003,false
dxy,DX-Y.NYB,1h,2025-03-06T01:00:00+00:00,2025-03-06T02:00:00+00:00,104.143997,false
dxy,DX-Y.NYB,1h,2025-03-06T02:00:00+00:00,2025-03-06T03:00:00+00:00,104.244003,false
dxy,DX-Y.NYB,1h,2025-03-06T03:00:00+00:00,2025-03-06T04:00:00+00:00,104.355003,false
dxy,DX-Y.NYB,1h,2025-03-06T04:00:00+00:00,2025-03-06T05:00:00+00:00,104.242996,false
dxy,DX-Y.NYB,1h,2025-03-06T05:00:00+00:00,2025-03-06T06:00:00+00:00,104.185997,false
dxy,DX-Y.NYB,1h,2025-03-06T06:00:00+00:00,2025-03-06T07:00:00+00:00,104.214996,false
dxy,DX-Y.NYB,1h,2025-03-06T07:00:00+00:00,2025-03-06T08:00:00+00:00,104.182999,false
dxy,DX-Y.NYB,1h,2025-03-06T08:00:00+00:00,2025-03-06T09:00:00+00:00,104.147003,false
dxy,DX-Y.NYB,1h,2025-03-06T09:00:00+00:00,2025-03-06T10:00:00+00:00,104.124001,false
dxy,DX-Y.NYB,1h,2025-03-06T10:00:00+00:00,2025-03-06T11:00:00+00:00,104.181000,false
dxy,DX-Y.NYB,1h,2025-03-06T11:00:00+00:00,2025-03-06T12:00:00+00:00,104.126999,false
dxy,DX-Y.NYB,1h,2025-03-06T12:00:00+00:00,2025-03-06T13:00:00+00:00,104.132004,false
dxy,DX-Y.NYB,1h,2025-03-06T13:00:00+00:00,2025-03-06T14:00:00+00:00,103.957001,false
dxy,DX-Y.NYB,1h,2025-03-06T14:00:00+00:00,2025-03-06T15:00:00+00:00,103.865997,false
dxy,DX-Y.NYB,1h,2025-03-06T15:00:00+00:00,2025-03-06T16:00:00+00:00,104.028000,false
dxy,DX-Y.NYB,1h,2025-03-06T16:00:00+00:00,2025-03-06T17:00:00+00:00,103.985001,false
dxy,DX-Y.NYB,1h,2025-03-06T17:00:00+00:00,2025-03-06T18:00:00+00:00,104.128998,false
dxy,DX-Y.NYB,1h,2025-03-06T18:00:00+00:00,2025-03-06T19:00:00+00:00,104.204002,false
dxy,DX-Y.NYB,1h,2025-03-06T19:00:00+00:00,2025-03-06T20:00:00+00:00,104.061996,false
dxy,DX-Y.NYB,1h,2025-03-06T20:00:00+00:00,2025-03-06T21:00:00+00:00,104.186996,false
dxy,DX-Y.NYB,1h,2025-03-06T21:00:00+00:00,2025-03-06T22:00:00+00:00,104.206001,false
dxy,DX-Y.NYB,1h,2025-03-06T22:00:00+00:00,2025-03-06T23:00:00+00:00,104.166000,false
dxy,DX-Y.NYB,1h,2025-03-06T23:00:00+00:00,2025-03-07T00:00:00+00:00,104.136002,false
