name,strategy_name,symbol,timeframe,start,end,total_trades,win_rate,total_return_pct,max_drawdown_pct,sharpe_ratio,sortino_ratio,profit_factor,avg_win_loss_ratio,wfo_windows,wfo_total_trades,wfo_mean_sharpe,wfo_total_return_pct,passes_gates,failure_reasons
mtf-0001,mtf_continuation,ETHUSDT,1h,2024-01-09T07:00:00+00:00,2026-02-23T17:00:00+00:00,366,54.91803278688525,-86.83398965148089,88.0974153435351,-3.846554367239311,-5.098514896988366,0.49565591992506675,0.406881725311622,3,150,-5.557820386816956,-58.23865397197363,False,"drawdown,wfo_sharpe"
mtf-0002,mtf_continuation,ETHUSDT,1h,2024-01-09T07:00:00+00:00,2026-02-23T17:00:00+00:00,609,44.17077175697865,-94.01945924909015,94.4797510560559,-3.203666949969768,-4.479653788530817,0.6586334938430439,0.832473560991208,3,262,-3.760289791766261,-72.0269144492582,False,"drawdown,wfo_sharpe"
mtf-0003,mtf_continuation,ETHUSDT,1h,2024-01-09T07:00:00+00:00,2026-02-23T17:00:00+00:00,366,54.91803278688525,-86.83398965148089,88.0974153435351,-3.846554367239311,-5.098514896988366,0.49565591992506675,0.406881725311622,3,150,-5.557820386816956,-58.23865397197363,False,"drawdown,wfo_sharpe"
mtf-0004,mtf_continuation,ETHUSDT,1h,2024-01-09T07:00:00+00:00,2026-02-23T17:00:00+00:00,609,44.17077175697865,-94.01945924909015,94.4797510560559,-3.203666949969768,-4.479653788530817,0.6586334938430439,0.832473560991208,3,262,-3.760289791766261,-72.0269144492582,False,"drawdown,wfo_sharpe"
mtf-0005,mtf_continuation,ETHUSDT,1h,2024-01-09T07:00:00+00:00,2026-02-23T17:00:00+00:00,366,54.91803278688525,-86.83398965148089,88.0974153435351,-3.846554367239311,-5.098514896988366,0.49565591992506675,0.406881725311622,3,150,-5.557820386816956,-58.23865397197363,False,"drawdown,wfo_sharpe"
mtf-0006,mtf_continuation,ETHUSDT,1h,2024-01-09T07:00:00+00:00,2026-02-23T17:00:00+00:00,609,44.17077175697865,-94.01945924909015,94.4797510560559,-3.203666949969768,-4.479653788530817,0.6586334938430439,0.832473560991208,3,262,-3.760289791766261,-72.0269144492582,False,"drawdown,wfo_sharpe"
mtf-0007,mtf_continuation,ETHUSDT,1h,2024-01-09T07:00:00+00:00,2026-02-23T17:00:00+00:00,366,54.91803278688525,-86.83398965148089,88.0974153435351,-3.846554367239311,-5.098514896988366,0.49565591992506675,0.406881725311622,3,150,-5.557820386816956,-58.23865397197363,False,"drawdown,wfo_sharpe"
mtf-0008,mtf_continuation,ETHUSDT,1h,2024-01-09T07:00:00+00:00,2026-02-23T17:00:00+00:00,609,44.17077175697865,-94.01945924909015,94.4797510560559,-3.203666949969768,-4.479653788530817,0.6586334938430439,0.832473560991208,3,262,-3.760289791766261,-72.0269144492582,False,"drawdown,wfo_sharpe"
mtf-0009,mtf_continuation,ETHUSDT,1h,2024-01-09T07:00:00+00:00,2026-02-23T17:00:00+00:00,366,54.91803278688525,-86.83398965148089,88.0974153435351,-3.846554367239311,-5.098514896988366,0.49565591992506675,0.406881725311622,3,150,-5.557820386816956,-58.23865397197363,False,"drawdown,wfo_sharpe"
mtf-0010,mtf_continuation,ETHUSDT,1h,2024-01-09T07:00:00+00:00,2026-02-23T17:00:00+00:00,609,44.17077175697865,-94.01945924909015,94.4797510560559,-3.203666949969768,-4.479653788530817,0.6586334938430439,0.832473560991208,3,262,-3.760289791766261,-72.0269144492582,False,"drawdown,wfo_sharpe"
