Autoresearch: ETHUSDT 1h
Training: 2024-01-01 to 2024-12-31
Validation: 2025-01-01 to 2025-06-30

==============================================================================================================
  PHASE 1: Individual Strategy Profiling — ETHUSDT 1h (2024-01-01 to 2024-12-31)
==============================================================================================================
Config                                             |    # |   W/  L |  Win%  |  Return% |  MDD%  | Sharpe |    PF
BB [L,TF,Fix]                                      |   60 |  26/ 34 |  43.3% |   -21.46% |  30.9% |  -1.21 |  0.70
Momentum [L,TF,Fix]                                |  200 |  47/153 |  23.5% |   -42.68% |  61.8% |  -1.46 |  0.78

==============================================================================================================
  PHASE 2: Exit Sweep — ETHUSDT 1h (2024-01-01 to 2024-12-31)
==============================================================================================================

--- Top 20 Exit Configs by Sharpe ---
Config                                             |    # |   W/  L |  Win%  |  Return% |  MDD%  | Sharpe |    PF
--------------------------------------------------------------------------------------------------------------
MACD[S,noTF] SL2.5/TP3.0/T1.0,0.5                  |  297 | 108/189 |  36.4% |   -39.90% |  47.3% |  -1.07 |  0.84
MACD[S,noTF] SL2.5/TP4.5/T1.0,0.5                  |  297 | 108/189 |  36.4% |   -39.90% |  47.3% |  -1.07 |  0.84
MACD[S,noTF] SL2.5/TP6.0/T1.0,0.5                  |  297 | 108/189 |  36.4% |   -39.90% |  47.3% |  -1.07 |  0.84
MACD[S,noTF] SL1.5/TP2.0/T2.5,1.5                  |  293 |  89/204 |  30.4% |   -42.53% |  51.0% |  -1.16 |  0.84
MACD[S,noTF] SL2.5/TP3.0/T2.0,1.0                  |  290 |  93/197 |  32.1% |   -43.13% |  50.4% |  -1.18 |  0.83
MACD[S,noTF] SL2.5/TP4.5/T2.0,1.0                  |  290 |  93/197 |  32.1% |   -43.13% |  50.4% |  -1.18 |  0.83
MACD[S,noTF] SL2.5/TP6.0/T2.0,1.0                  |  290 |  93/197 |  32.1% |   -43.13% |  50.4% |  -1.18 |  0.83
MACD[S,noTF] SL1.5/TP4.5/T2.5,1.5                  |  289 |  84/205 |  29.1% |   -44.07% |  50.5% |  -1.23 |  0.82
MACD[S,noTF] SL1.5/TP6.0/T2.5,1.5                  |  289 |  84/205 |  29.1% |   -44.07% |  50.5% |  -1.23 |  0.82
MACD[S,noTF] SL2.0/TP4.5/T2.5,1.5                  |  287 |  87/200 |  30.3% |   -44.36% |  50.3% |  -1.25 |  0.82
MACD[S,noTF] SL2.0/TP6.0/T2.5,1.5                  |  287 |  87/200 |  30.3% |   -44.36% |  50.3% |  -1.25 |  0.82
MACD[S,noTF] SL2.0/TP3.0/T1.0,0.5                  |  298 | 105/193 |  35.2% |   -44.38% |  51.5% |  -1.27 |  0.82
MACD[S,noTF] SL2.0/TP4.5/T1.0,0.5                  |  298 | 105/193 |  35.2% |   -44.38% |  51.5% |  -1.27 |  0.82
MACD[S,noTF] SL2.0/TP6.0/T1.0,0.5                  |  298 | 105/193 |  35.2% |   -44.38% |  51.5% |  -1.27 |  0.82
MACD[S,noTF] SL1.5/TP3.0/T2.5,1.5                  |  290 |  84/206 |  29.0% |   -45.03% |  51.4% |  -1.28 |  0.82
MACD[S,noTF] SL2.0/TP3.0/T2.5,1.5                  |  288 |  87/201 |  30.2% |   -45.12% |  50.9% |  -1.28 |  0.82
MACD[S,noTF] SL2.0/TP3.0/T2.0,1.0                  |  291 |  92/199 |  31.6% |   -45.56% |  52.7% |  -1.30 |  0.82
MACD[S,noTF] SL2.0/TP4.5/T2.0,1.0                  |  291 |  92/199 |  31.6% |   -45.56% |  52.7% |  -1.30 |  0.82
MACD[S,noTF] SL2.0/TP6.0/T2.0,1.0                  |  291 |  92/199 |  31.6% |   -45.56% |  52.7% |  -1.30 |  0.82
MACD[S,noTF] SL1.5/TP2.0/T2.0,1.0                  |  293 |  89/204 |  30.4% |   -45.70% |  53.1% |  -1.30 |  0.82

  Best exit: SL2.5/TP3.0/T1.0,0.5 (Sharpe=-1.07)

==============================================================================================================
  PHASE 3: Strategy Combos — ETHUSDT 1h (2024-01-01 to 2024-12-31)
==============================================================================================================
Config                                             |    # |   W/  L |  Win%  |  Return% |  MDD%  | Sharpe |    PF
--------------------------------------------------------------------------------------------------------------
MA+MACD [L,agree=1]                                |  175 |  99/ 76 |  56.6% |   -37.11% |  38.6% |  -2.54 |  0.57
MA+MACD [L,agree=2]                                |    7 |   6/  1 |  85.7% |    +3.00% |   1.5% |  +0.92 |  2.91 ***
MA+MACD [S,agree=1]                                |  329 | 112/217 |  34.0% |   -64.09% |  66.1% |  -2.27 |  0.71
MA+MACD [S,agree=2]                                |   21 |  12/  9 |  57.1% |    +8.48% |  11.0% |  +0.73 |  1.39 ***
MA+CCI [L,agree=1]                                 |  215 | 141/ 74 |  65.6% |   -46.41% |  48.3% |  -2.91 |  0.60
MA+CCI [L,agree=2]                                 |   21 |  13/  8 |  61.9% |    -9.44% |  10.7% |  -1.61 |  0.39
MA+CCI [S,agree=1]                                 |  361 | 164/197 |  45.4% |   -64.44% |  70.5% |  -2.22 |  0.73
MA+CCI [S,agree=2]                                 |   45 |  18/ 27 |  40.0% |   -19.48% |  24.1% |  -1.43 |  0.62
MA+BB [L,agree=1]                                  |  128 |  69/ 59 |  53.9% |   -34.96% |  38.3% |  -2.81 |  0.47
MA+BB [L,agree=2]                                  |    0 |   0/  0 |   0.0% |    +0.00% |   0.0% |  +0.00 |  0.00
MA+BB [S,agree=1]                                  |  301 | 113/188 |  37.5% |   -78.09% |  79.6% |  -3.61 |  0.57
MA+BB [S,agree=2]                                  |    0 |   0/  0 |   0.0% |    +0.00% |   0.0% |  +0.00 |  0.00
MA+Momentum [L,agree=1]                            |  416 | 255/161 |  61.3% |   -65.39% |  68.8% |  -3.46 |  0.65
MA+Momentum [L,agree=2]                            |   53 |  30/ 23 |  56.6% |   -23.27% |  24.3% |  -2.50 |  0.41
MA+Momentum [S,agree=1]                            |  610 | 285/325 |  46.7% |   -87.23% |  88.5% |  -3.96 |  0.64
MA+Momentum [S,agree=2]                            |  107 |  39/ 68 |  36.4% |   -35.50% |  36.9% |  -1.46 |  0.70
MACD+CCI [L,agree=1]                               |  254 | 152/102 |  59.8% |   -45.41% |  46.2% |  -3.00 |  0.61
MACD+CCI [L,agree=2]                               |   43 |  36/  7 |  83.7% |    -0.68% |   7.5% |  -0.02 |  0.96
MACD+CCI [S,agree=1]                               |  426 | 157/269 |  36.9% |   -76.68% |  79.2% |  -3.09 |  0.66
MACD+CCI [S,agree=2]                               |   82 |  52/ 30 |  63.4% |   +29.61% |  10.2% |  +1.26 |  1.39 ***
MACD+BB [L,agree=1]                                |  183 |  94/ 89 |  51.4% |   -43.55% |  44.9% |  -3.19 |  0.48
MACD+BB [L,agree=2]                                |    0 |   0/  0 |   0.0% |    +0.00% |   0.0% |  +0.00 |  0.00
MACD+BB [S,agree=1]                                |  385 | 145/240 |  37.7% |   -83.09% |  84.7% |  -4.01 |  0.60
MACD+BB [S,agree=2]                                |    0 |   0/  0 |   0.0% |    +0.00% |   0.0% |  +0.00 |  0.00
MACD+Momentum [L,agree=1]                          |  433 | 255/178 |  58.9% |   -68.20% |  71.5% |  -3.79 |  0.65
MACD+Momentum [L,agree=2]                          |   89 |  61/ 28 |  68.5% |   -19.81% |  26.8% |  -1.41 |  0.62
MACD+Momentum [S,agree=1]                          |  630 | 289/341 |  45.9% |   -85.37% |  86.9% |  -3.71 |  0.67
MACD+Momentum [S,agree=2]                          |  161 |  82/ 79 |  50.9% |   -17.79% |  35.5% |  -0.52 |  0.87
CCI+BB [L,agree=1]                                 |  200 | 119/ 81 |  59.5% |   -49.92% |  51.8% |  -3.26 |  0.50
CCI+BB [L,agree=2]                                 |    0 |   0/  0 |   0.0% |    +0.00% |   0.0% |  +0.00 |  0.00
CCI+BB [S,agree=1]                                 |  408 | 153/255 |  37.5% |   -88.72% |  91.4% |  -4.88 |  0.54
CCI+BB [S,agree=2]                                 |    0 |   0/  0 |   0.0% |    +0.00% |   0.0% |  +0.00 |  0.00
CCI+Momentum [L,agree=1]                           |  446 | 265/181 |  59.4% |   -71.15% |  73.7% |  -4.11 |  0.62
CCI+Momentum [L,agree=2]                           |  138 |  90/ 48 |  65.2% |   -45.95% |  47.2% |  -3.27 |  0.48
CCI+Momentum [S,agree=1]                           |  648 | 291/357 |  44.9% |   -91.29% |  92.2% |  -4.70 |  0.61
