From github.com:Trujillofa/crypto-trading-agent
 * branch            main       -> FETCH_HEAD
   5555076..203679b  main       -> origin/main
Updating 5555076..203679b
Fast-forward
 scripts/autoresearch.py | 548 ++++++++++++++++++++++++++++++++++++++++++++++++
 1 file changed, 548 insertions(+)
 create mode 100644 scripts/autoresearch.py

=========================================================================================================
  PHASE 1: Individual Strategy Profiling — SOLUSDT 4h (2024-01-01 to 2024-12-31)
=========================================================================================================
Config                                        |    # |   W/  L |  Win%  |  Return% |  MDD%  | Sharpe |    PF
MACD[L,noTF] SL1.5/TP4.0/T2.5,1.5             |   38 |  17/ 21 |  44.7% |    -4.36% |  23.0% |  -0.06 |  0.93
MACD[L,noTF] SL1.5/TP5.0/T1.0,0.5             |   38 |  21/ 17 |  55.3% |   -16.07% |  23.6% |  -0.85 |  0.69
MACD[L,noTF] SL1.5/TP5.0/T2.0,1.0             |   38 |  18/ 20 |  47.4% |    -8.93% |  22.4% |  -0.29 |  0.86
MACD[L,noTF] SL1.5/TP5.0/T2.5,1.5             |   38 |  17/ 21 |  44.7% |    -8.31% |  25.9% |  -0.23 |  0.87
MACD[L,noTF] SL1.5/TP6.0/T1.0,0.5             |   38 |  21/ 17 |  55.3% |   -16.07% |  23.6% |  -0.85 |  0.69
MACD[L,noTF] SL1.5/TP6.0/T2.0,1.0             |   38 |  18/ 20 |  47.4% |    -8.93% |  22.4% |  -0.29 |  0.86
MACD[L,noTF] SL1.5/TP6.0/T2.5,1.5             |   38 |  17/ 21 |  44.7% |    -8.31% |  25.9% |  -0.23 |  0.87
MACD[L,noTF] SL1.5/TP8.0/T1.0,0.5             |   38 |  21/ 17 |  55.3% |   -16.07% |  23.6% |  -0.85 |  0.69
MACD[L,noTF] SL1.5/TP8.0/T2.0,1.0             |   38 |  18/ 20 |  47.4% |    -8.93% |  22.4% |  -0.29 |  0.86
MACD[L,noTF] SL1.5/TP8.0/T2.5,1.5             |   38 |  17/ 21 |  44.7% |    -8.31% |  25.9% |  -0.23 |  0.87
MACD[L,noTF] SL2.0/TP3.0/T2.0,1.0             |   39 |  18/ 21 |  46.2% |   -14.21% |  23.4% |  -0.53 |  0.79
MACD[L,noTF] SL2.0/TP3.0/T2.5,1.5             |   39 |  17/ 22 |  43.6% |   -12.70% |  24.4% |  -0.44 |  0.82
MACD[L,noTF] SL2.0/TP4.0/T2.0,1.0             |   39 |  18/ 21 |  46.2% |   -14.21% |  23.4% |  -0.53 |  0.79
MACD[L,noTF] SL2.0/TP4.0/T2.5,1.5             |   39 |  17/ 22 |  43.6% |    -9.90% |  23.6% |  -0.30 |  0.86
MACD[L,noTF] SL2.0/TP5.0/T2.0,1.0             |   39 |  18/ 21 |  46.2% |   -14.21% |  23.4% |  -0.53 |  0.79
MACD[L,noTF] SL2.0/TP5.0/T2.5,1.5             |   39 |  17/ 22 |  43.6% |   -13.62% |  26.8% |  -0.46 |  0.80
MACD[L,noTF] SL2.0/TP6.0/T2.0,1.0             |   39 |  18/ 21 |  46.2% |   -14.21% |  23.4% |  -0.53 |  0.79
MACD[L,noTF] SL2.0/TP6.0/T2.5,1.5             |   39 |  17/ 22 |  43.6% |   -13.62% |  26.8% |  -0.46 |  0.80
MACD[L,noTF] SL2.0/TP8.0/T2.0,1.0             |   39 |  18/ 21 |  46.2% |   -14.21% |  23.4% |  -0.53 |  0.79
MACD[L,noTF] SL2.0/TP8.0/T2.5,1.5             |   39 |  17/ 22 |  43.6% |   -13.62% |  26.8% |  -0.46 |  0.80
MACD[L,noTF] SL2.5/TP3.0/T1.0,0.5             |   39 |  21/ 18 |  53.8% |   -18.09% |  24.1% |  -0.93 |  0.67
MACD[L,noTF] SL2.5/TP3.0/T2.0,1.0             |   39 |  18/ 21 |  46.2% |   -10.32% |  22.3% |  -0.34 |  0.84
MACD[L,noTF] SL2.5/TP3.0/T2.5,1.5             |   39 |  17/ 22 |  43.6% |    -8.75% |  22.6% |  -0.26 |  0.87
MACD[L,noTF] SL2.5/TP4.0/T1.0,0.5             |   39 |  21/ 18 |  53.8% |   -18.09% |  24.1% |  -0.93 |  0.67
MACD[L,noTF] SL2.5/TP4.0/T2.0,1.0             |   39 |  18/ 21 |  46.2% |   -10.32% |  22.3% |  -0.34 |  0.84
MACD[L,noTF] SL2.5/TP4.0/T2.5,1.5             |   39 |  17/ 22 |  43.6% |    -5.82% |  24.6% |  -0.11 |  0.92
MACD[L,noTF] SL2.5/TP5.0/T1.0,0.5             |   39 |  21/ 18 |  53.8% |   -18.09% |  24.1% |  -0.93 |  0.67
MACD[L,noTF] SL2.5/TP5.0/T2.0,1.0             |   39 |  18/ 21 |  46.2% |   -10.32% |  22.3% |  -0.34 |  0.84
MACD[L,noTF] SL2.5/TP5.0/T2.5,1.5             |   39 |  17/ 22 |  43.6% |    -9.71% |  25.8% |  -0.28 |  0.85
MACD[L,noTF] SL2.5/TP6.0/T1.0,0.5             |   39 |  21/ 18 |  53.8% |   -18.09% |  24.1% |  -0.93 |  0.67
MACD[L,noTF] SL2.5/TP6.0/T2.0,1.0             |   39 |  18/ 21 |  46.2% |   -10.32% |  22.3% |  -0.34 |  0.84
MACD[L,noTF] SL2.5/TP6.0/T2.5,1.5             |   39 |  17/ 22 |  43.6% |    -9.71% |  25.8% |  -0.28 |  0.85
MACD[L,noTF] SL2.5/TP8.0/T1.0,0.5             |   39 |  21/ 18 |  53.8% |   -18.09% |  24.1% |  -0.93 |  0.67
MACD[L,noTF] SL2.5/TP8.0/T2.0,1.0             |   39 |  18/ 21 |  46.2% |   -10.32% |  22.3% |  -0.34 |  0.84
MACD[L,noTF] SL2.5/TP8.0/T2.5,1.5             |   39 |  17/ 22 |  43.6% |    -9.71% |  25.8% |  -0.28 |  0.85
MACD[L,noTF] SL3.0/TP4.0/T1.0,0.5             |   39 |  21/ 18 |  53.8% |   -19.31% |  25.3% |  -0.97 |  0.65
MACD[L,noTF] SL3.0/TP4.0/T2.0,1.0             |   39 |  18/ 21 |  46.2% |   -11.66% |  23.5% |  -0.39 |  0.82
MACD[L,noTF] SL3.0/TP4.0/T2.5,1.5             |   39 |  17/ 22 |  43.6% |    -7.22% |  24.4% |  -0.17 |  0.90
MACD[L,noTF] SL3.0/TP5.0/T1.0,0.5             |   39 |  21/ 18 |  53.8% |   -19.31% |  25.3% |  -0.97 |  0.65
MACD[L,noTF] SL3.0/TP5.0/T2.0,1.0             |   39 |  18/ 21 |  46.2% |   -11.66% |  23.5% |  -0.39 |  0.82
MACD[L,noTF] SL3.0/TP5.0/T2.5,1.5             |   39 |  17/ 22 |  43.6% |   -11.06% |  26.9% |  -0.33 |  0.84
MACD[L,noTF] SL3.0/TP6.0/T1.0,0.5             |   39 |  21/ 18 |  53.8% |   -19.31% |  25.3% |  -0.97 |  0.65
MACD[L,noTF] SL3.0/TP6.0/T2.0,1.0             |   39 |  18/ 21 |  46.2% |   -11.66% |  23.5% |  -0.39 |  0.82
MACD[L,noTF] SL3.0/TP6.0/T2.5,1.5             |   39 |  17/ 22 |  43.6% |   -11.06% |  26.9% |  -0.33 |  0.84
MACD[L,noTF] SL3.0/TP8.0/T1.0,0.5             |   39 |  21/ 18 |  53.8% |   -19.31% |  25.3% |  -0.97 |  0.65
