name,strategy_name,symbol,timeframe,start,end,total_trades,win_rate,total_return_pct,max_drawdown_pct,sharpe_ratio,sortino_ratio,profit_factor,avg_win_loss_ratio,wfo_windows,wfo_total_trades,wfo_mean_sharpe,wfo_total_return_pct,passes_gates,failure_reasons
mtf-0011,multi_timeframe_regime,ETHUSDT,1h,2024-01-09T07:00:00+00:00,2026-02-23T17:00:00+00:00,5,20.0,-8.859647104806536,9.261145711320058,-1.6134518979776857,-1.7372995342615114,0.05633367071372273,0.22533468285489092,3,4,-3.043953641161101,-9.380107477481392,True,
mtf-0012,multi_timeframe_regime,ETHUSDT,1h,2024-01-09T07:00:00+00:00,2026-02-23T17:00:00+00:00,11,27.27272727272727,-8.968132317879208,16.582198261398556,-0.6286824039460444,-0.9106232374149895,0.5024943304978029,1.3399848813274744,3,8,-2.6888667628808265,-11.518701374707064,True,
mtf-0013,multi_timeframe_regime,ETHUSDT,1h,2024-01-09T07:00:00+00:00,2026-02-23T17:00:00+00:00,3,33.33333333333333,-3.916064650784374,4.339341113136979,-0.9451108541531591,-1.065827691202105,0.1246363562081462,0.2492727124162924,3,2,-1.7171601542360502,-4.464755534803966,True,
mtf-0014,multi_timeframe_regime,ETHUSDT,1h,2024-01-09T07:00:00+00:00,2026-02-23T17:00:00+00:00,9,33.33333333333333,-4.030434256212684,12.057497973017323,-0.2692601104290571,-0.40665677490330643,0.6978174655133689,1.3956349310267377,3,6,-2.1384094911849303,-6.719349808709774,True,
mtf-0015,multi_timeframe_regime,ETHUSDT,1h,2024-01-09T07:00:00+00:00,2026-02-23T17:00:00+00:00,5,20.0,-8.859647104806536,9.261145711320058,-1.6134518979776857,-1.7372995342615114,0.05633367071372273,0.22533468285489092,3,4,-3.043953641161101,-9.380107477481392,True,
mtf-0016,multi_timeframe_regime,ETHUSDT,1h,2024-01-09T07:00:00+00:00,2026-02-23T17:00:00+00:00,11,27.27272727272727,-8.968132317879208,16.582198261398556,-0.6286824039460444,-0.9106232374149895,0.5024943304978029,1.3399848813274744,3,8,-2.6888667628808265,-11.518701374707064,True,
mtf-0017,multi_timeframe_regime,ETHUSDT,1h,2024-01-09T07:00:00+00:00,2026-02-23T17:00:00+00:00,6,66.66666666666666,-3.0758375568437986,3.768740794120889,-0.5487756352012668,-0.7062168752691506,0.3145410324447092,0.1572705162223546,3,3,-1.621854878858798,-4.464298431008107,True,
mtf-0018,multi_timeframe_regime,ETHUSDT,1h,2024-01-09T07:00:00+00:00,2026-02-23T17:00:00+00:00,20,40.0,-7.70658948577775,17.14255060810341,-0.3596351724230818,-0.5263644500138186,0.710511832475166,1.065767748712749,3,9,-1.629620806680161,-4.578015468648666,True,
mtf-0019,multi_timeframe_regime,ETHUSDT,1h,2024-01-09T07:00:00+00:00,2026-02-23T17:00:00+00:00,8,50.0,-8.062650254339024,8.468097802833743,-1.2244015272532525,-1.4455787961181727,0.1462003805090474,0.1462003805090474,3,5,-2.9486483657838485,-9.3796738919802,True,
mtf-0020,multi_timeframe_regime,ETHUSDT,1h,2024-01-09T07:00:00+00:00,2026-02-23T17:00:00+00:00,22,36.36363636363637,-12.455146913007374,21.405621552378054,-0.6136104057782051,-0.8813019369824173,0.5970055654245717,1.0447597394930006,3,11,-2.1535289301620923,-9.48754011231232,True,
mtf-0021,multi_timeframe_regime,ETHUSDT,1h,2024-01-09T07:00:00+00:00,2026-02-23T17:00:00+00:00,6,66.66666666666666,-3.0758375568437986,3.768740794120889,-0.5487756352012668,-0.7062168752691506,0.3145410324447092,0.1572705162223546,3,3,-1.621854878858798,-4.464298431008107,True,
mtf-0022,multi_timeframe_regime,ETHUSDT,1h,2024-01-09T07:00:00+00:00,2026-02-23T17:00:00+00:00,20,40.0,-7.70658948577775,17.14255060810341,-0.3596351724230818,-0.5263644500138186,0.710511832475166,1.065767748712749,3,9,-1.629620806680161,-4.578015468648666,True,
mtf-0023,multi_timeframe_regime,ETHUSDT,1h,2024-01-09T07:00:00+00:00,2026-02-23T17:00:00+00:00,8,50.0,-8.062650254339024,8.468097802833743,-1.2244015272532525,-1.4455787961181727,0.1462003805090474,0.1462003805090474,3,5,-2.9486483657838485,-9.3796738919802,True,
mtf-0024,multi_timeframe_regime,ETHUSDT,1h,2024-01-09T07:00:00+00:00,2026-02-23T17:00:00+00:00,22,36.36363636363637,-12.455146913007374,21.405621552378054,-0.6136104057782051,-0.8813019369824173,0.5970055654245717,1.0447597394930006,3,11,-2.1535289301620923,-9.48754011231232,True,
mtf-0025,multi_timeframe_regime,ETHUSDT,1h,2024-01-09T07:00:00+00:00,2026-02-23T17:00:00+00:00,6,66.66666666666666,-3.0758375568437986,3.768740794120889,-0.5487756352012668,-0.7062168752691506,0.3145410324447092,0.1572705162223546,3,3,-1.621854878858798,-4.464298431008107,True,
mtf-0026,multi_timeframe_regime,ETHUSDT,1h,2024-01-09T07:00:00+00:00,2026-02-23T17:00:00+00:00,20,40.0,-7.70658948577775,17.14255060810341,-0.3596351724230818,-0.5263644500138186,0.710511832475166,1.065767748712749,3,9,-1.629620806680161,-4.578015468648666,True,
mtf-0027,multi_timeframe_regime,ETHUSDT,1h,2024-01-09T07:00:00+00:00,2026-02-23T17:00:00+00:00,8,50.0,-8.062650254339024,8.468097802833743,-1.2244015272532525,-1.4455787961181727,0.1462003805090474,0.1462003805090474,3,5,-2.9486483657838485,-9.3796738919802,True,
